db,record_volume,query,iteration,time_in_seconds
sqlite,256000,1-1,6,0.034
sqlite,256000,1-1,7,0.035
sqlite,256000,1-1,8,0.035
sqlite,256000,1-1,9,0.036
sqlite,256000,1-1,10,0.035
sqlite,256000,1-1,11,0.035
sqlite,256000,1-1,12,0.046
sqlite,256000,1-1,13,0.036
sqlite,256000,1-1,14,0.057
sqlite,256000,1-1,15,0.036
sqlite,256000,1-1,16,0.029
sqlite,256000,1-1,17,0.038
sqlite,256000,1-1,18,0.036
sqlite,256000,1-1,19,0.034
sqlite,256000,1-1,20,0.039
sqlite,256000,1-2,1,1.164
sqlite,256000,1-2,2,0.12
sqlite,256000,1-2,3,0.099
sqlite,256000,1-2,4,0.114
sqlite,256000,1-2,5,0.148
sqlite,256000,1-2,6,0.115
sqlite,256000,1-2,7,0.095
sqlite,256000,1-2,8,0.114
sqlite,256000,1-2,9,0.096
sqlite,256000,1-2,10,0.095
sqlite,256000,1-2,11,0.114
sqlite,256000,1-2,12,0.114
sqlite,256000,1-2,13,0.096
sqlite,256000,1-2,14,0.096
sqlite,256000,1-2,15,0.114
sqlite,256000,1-2,16,0.116
sqlite,256000,1-2,17,0.1
sqlite,256000,1-2,18,0.095
sqlite,256000,1-2,19,0.095
sqlite,256000,1-2,20,0.116
sqlite,256000,1-3,1,0
sqlite,256000,1-3,2,0.001
sqlite,256000,1-3,3,0
sqlite,256000,1-3,4,0
sqlite,256000,1-3,5,0
sqlite,256000,1-3,6,0
sqlite,256000,1-3,7,0.001
sqlite,256000,1-3,8,0
sqlite,256000,1-3,9,0
sqlite,256000,1-3,10,0
sqlite,256000,1-3,11,0.001
sqlite,256000,1-3,12,0
sqlite,256000,1-3,13,0.001
sqlite,256000,1-3,14,0
sqlite,256000,1-3,15,0.001
sqlite,256000,1-3,16,0.001
sqlite,256000,1-3,17,0
sqlite,256000,1-3,18,0.001
sqlite,256000,1-3,19,0.001
sqlite,256000,1-3,20,0
sqlite,256000,1-4,1,0.169
sqlite,256000,1-4,2,0.145
sqlite,256000,1-4,3,0.148
sqlite,256000,1-4,4,0.154
sqlite,256000,1-4,5,0.146
sqlite,256000,1-4,6,0.173
sqlite,256000,1-4,7,0.17
sqlite,256000,1-4,8,0.148
sqlite,256000,1-4,9,0.157
sqlite,256000,1-4,10,0.157
sqlite,256000,1-4,11,0.148
sqlite,256000,1-4,12,0.15
sqlite,256000,1-4,13,0.149
sqlite,256000,1-4,14,0.145
sqlite,256000,1-4,15,0.147
sqlite,256000,1-4,16,0.147
sqlite,256000,1-4,17,0.147
sqlite,256000,1-4,18,0.147
sqlite,256000,1-4,19,0.141
sqlite,256000,1-4,20,0.139
sqlite,256000,10,1,3.439
sqlite,256000,10,2,2.136
sqlite,256000,10,3,2.098
sqlite,256000,10,4,2.082
sqlite,256000,10,5,2.098
sqlite,256000,10,6,2.071
sqlite,256000,10,7,2.102
sqlite,256000,10,8,2.095
sqlite,256000,10,9,2.262
sqlite,256000,10,10,2.02
sqlite,256000,10,11,2.096
sqlite,256000,10,12,2.062
sqlite,256000,10,13,2.287
sqlite,256000,10,14,2.085
sqlite,256000,10,15,2.047
sqlite,256000,10,16,2.111
sqlite,256000,10,17,2.113
sqlite,256000,10,18,2.202
sqlite,256000,10,19,2.063
sqlite,256000,10,20,2.01
sqlite,256000,11,1,0.497
sqlite,256000,11,2,0.223
sqlite,256000,11,3,0.22
sqlite,256000,11,4,0.22
sqlite,256000,11,5,0.223
sqlite,256000,11,6,0.266
sqlite,256000,11,7,0.268
sqlite,256000,11,8,0.226
sqlite,256000,11,9,0.254
sqlite,256000,11,10,0.253
sqlite,256000,11,11,0.221
sqlite,256000,11,12,0.268
sqlite,256000,11,13,0.229
sqlite,256000,11,14,0.22
sqlite,256000,11,15,0.222
sqlite,256000,11,16,0.236
sqlite,256000,11,17,0.222
sqlite,256000,11,18,0.223
sqlite,256000,11,19,0.222
sqlite,256000,11,20,0.254
sqlite,256000,2-1,1,0.215
sqlite,256000,2-1,2,0.216
sqlite,256000,2-1,3,0.222
sqlite,256000,2-1,4,0.216
sqlite,256000,2-1,5,0.22
sqlite,256000,2-1,6,0.256
sqlite,256000,2-1,7,0.217
sqlite,256000,2-1,8,0.251
sqlite,256000,2-1,9,0.215
sqlite,256000,2-1,10,0.217
sqlite,256000,2-1,11,0.215
sqlite,256000,2-1,12,0.218
sqlite,256000,2-1,13,0.217
sqlite,256000,2-1,14,0.26
sqlite,256000,2-1,15,0.217
sqlite,256000,2-1,16,0.214
sqlite,256000,2-1,17,0.212
sqlite,256000,2-1,18,0.213
sqlite,256000,2-1,19,0.213
sqlite,256000,2-1,20,0.257
sqlite,256000,2-2,1,0.233
sqlite,256000,2-2,2,0.233
sqlite,256000,2-2,3,0.233
sqlite,256000,2-2,4,0.233
sqlite,256000,2-2,5,0.235
sqlite,256000,2-2,6,0.237
sqlite,256000,2-2,7,0.236
sqlite,256000,2-2,8,0.236
sqlite,256000,2-2,9,0.236
sqlite,256000,2-2,10,0.236
sqlite,256000,2-2,11,0.238
sqlite,256000,2-2,12,0.243
sqlite,256000,2-2,13,0.233
sqlite,256000,2-2,14,0.283
sqlite,256000,2-2,15,0.235
sqlite,256000,2-2,16,0.232
sqlite,256000,2-2,17,0.234
sqlite,256000,2-2,18,0.235
sqlite,256000,2-2,19,0.276
sqlite,256000,2-2,20,0.279
sqlite,256000,3-1,1,-1
sqlite,256000,3-2,1,4.536
sqlite,256000,3-2,2,3.933
sqlite,256000,3-2,3,3.926
sqlite,256000,3-2,4,3.982
sqlite,256000,3-2,5,3.981
sqlite,256000,3-2,6,3.953
sqlite,256000,3-2,7,3.959
sqlite,256000,3-2,8,3.946
sqlite,256000,3-2,9,3.971
sqlite,256000,3-2,10,3.935
sqlite,256000,3-2,11,4.089
sqlite,256000,3-2,12,3.928
sqlite,256000,3-2,13,3.91
sqlite,256000,3-2,14,4.245
sqlite,256000,3-2,15,3.952
sqlite,256000,3-2,16,3.934
sqlite,256000,3-2,17,3.932
sqlite,256000,3-2,18,4.244
sqlite,256000,3-2,19,3.959
sqlite,256000,3-2,20,4.14
sqlite,256000,3-3,1,-1
sqlite,256000,3-4,1,2.347
sqlite,256000,3-4,2,0.784
sqlite,256000,3-4,3,0.959
sqlite,256000,3-4,4,0.95
sqlite,256000,3-4,5,0.79
sqlite,256000,3-4,6,0.915
sqlite,256000,3-4,7,0.788
sqlite,256000,3-4,8,0.865
sqlite,256000,3-4,9,0.794
sqlite,256000,3-4,10,0.793
sqlite,256000,3-4,11,0.789
sqlite,256000,3-4,12,0.831
sqlite,256000,3-4,13,0.788
sqlite,256000,3-4,14,0.788
sqlite,256000,3-4,15,0.867
sqlite,256000,3-4,16,0.782
sqlite,256000,3-4,17,0.789
sqlite,256000,3-4,18,0.792
sqlite,256000,3-4,19,0.792
sqlite,256000,3-4,20,0.785
sqlite,256000,4-1,1,-1
sqlite,256000,4-2,1,-1
sqlite,256000,4-2,2,-1
sqlite,256000,4-2,3,-1
sqlite,256000,4-2,4,-1
sqlite,256000,4-2,5,-1
sqlite,256000,4-2,6,-1
sqlite,256000,4-2,7,-1
sqlite,256000,4-2,8,-1
sqlite,256000,4-2,9,-1
sqlite,256000,4-2,10,-1
sqlite,256000,4-2,11,-1
sqlite,256000,4-2,12,-1
sqlite,256000,4-2,13,-1
sqlite,256000,4-2,14,-1
sqlite,256000,4-2,15,-1
sqlite,256000,4-2,16,-1
sqlite,256000,4-2,17,-1
sqlite,256000,4-2,18,-1
sqlite,256000,4-2,19,-1
sqlite,256000,4-2,20,-1
sqlite,256000,5,1,2.359
sqlite,256000,5,2,2.648
sqlite,256000,5,3,2.662
sqlite,256000,5,4,2.543
sqlite,256000,5,5,2.651
sqlite,256000,5,6,2.299
sqlite,256000,5,7,2.412
sqlite,256000,5,8,2.3
sqlite,256000,5,9,2.755
sqlite,256000,5,10,2.604
sqlite,256000,5,11,2.333
sqlite,256000,5,12,2.604
sqlite,256000,5,13,2.28
sqlite,256000,5,14,2.49
sqlite,256000,5,15,2.299
sqlite,256000,5,16,2.596
sqlite,256000,5,17,2.47
sqlite,256000,5,18,2.434
sqlite,256000,5,19,2.477
sqlite,256000,5,20,2.509
sqlite,256000,6,1,6.785
sqlite,256000,6,2,4.453
sqlite,256000,6,3,4.556
sqlite,256000,6,4,4.465
sqlite,256000,6,5,4.472
sqlite,256000,6,6,4.425
sqlite,256000,6,7,4.464
sqlite,256000,6,8,4.438
sqlite,256000,6,9,4.504
sqlite,256000,6,10,4.527
sqlite,256000,6,11,4.429
sqlite,256000,6,12,4.448
sqlite,256000,6,13,4.444
sqlite,256000,6,14,4.489
sqlite,256000,6,15,4.699
sqlite,256000,6,16,4.657
sqlite,256000,6,17,4.436
sqlite,256000,6,18,4.455
sqlite,256000,6,19,4.824
sqlite,256000,6,20,4.63
sqlite,256000,7,1,5.978
sqlite,256000,7,2,5.378
sqlite,256000,7,3,5.239
sqlite,256000,7,4,5.4
sqlite,256000,7,5,5.593
sqlite,256000,7,6,5.639
sqlite,256000,7,7,5.296
sqlite,256000,7,8,5.521
sqlite,256000,7,9,5.676
sqlite,256000,7,10,5.549
sqlite,256000,7,11,5.606
sqlite,256000,7,12,5.591
sqlite,256000,7,13,5.684
sqlite,256000,7,14,5.24
sqlite,256000,7,15,5.255
sqlite,256000,7,16,5.49
sqlite,256000,7,17,5.251
sqlite,256000,7,18,5.686
sqlite,256000,7,19,5.952
sqlite,256000,7,20,5.26
sqlite,256000,8,1,0.581
sqlite,256000,8,2,0.668
sqlite,256000,8,3,0.58
sqlite,256000,8,4,0.572
sqlite,256000,8,5,0.577
sqlite,256000,8,6,0.583
sqlite,256000,8,7,0.676
sqlite,256000,8,8,0.48
sqlite,256000,8,9,0.477
sqlite,256000,8,10,0.579
sqlite,256000,8,11,0.478
sqlite,256000,8,12,0.509
sqlite,256000,8,13,0.476
sqlite,256000,8,14,0.554
sqlite,256000,8,15,0.571
sqlite,256000,8,16,0.501
sqlite,256000,8,17,0.475
sqlite,256000,8,18,0.473
sqlite,256000,8,19,0.482
sqlite,256000,8,20,0.576
sqlite,256000,9-1,1,0.893
sqlite,256000,9-1,2,0.786
sqlite,256000,9-1,3,0.78
sqlite,256000,9-1,4,0.854
sqlite,256000,9-1,5,0.767
sqlite,256000,9-1,6,0.778
sqlite,256000,9-1,7,0.768
sqlite,256000,9-1,8,0.775
sqlite,256000,9-1,9,0.778
sqlite,256000,9-1,10,0.875
sqlite,256000,9-1,11,0.86
sqlite,256000,9-1,12,0.779
sqlite,256000,9-1,13,0.776
sqlite,256000,9-1,14,0.772
sqlite,256000,9-1,15,0.78
sqlite,256000,9-1,16,0.775
sqlite,256000,9-1,17,0.781
sqlite,256000,9-1,18,0.771
sqlite,256000,9-1,19,0.774
sqlite,256000,9-1,20,0.774
sqlite,256000,9-2,1,0.439
sqlite,256000,9-2,2,0.444
sqlite,256000,9-2,3,0.463
sqlite,256000,9-2,4,0.439
sqlite,256000,9-2,5,0.434
sqlite,256000,9-2,6,0.443
sqlite,256000,9-2,7,0.445
sqlite,256000,9-2,8,0.449
sqlite,256000,9-2,9,0.446
sqlite,256000,9-2,10,0.436
sqlite,256000,9-2,11,0.442
sqlite,256000,9-2,12,0.445
sqlite,256000,9-2,13,0.444
sqlite,256000,9-2,14,0.445
sqlite,256000,9-2,15,0.446
sqlite,256000,9-2,16,0.45
sqlite,256000,9-2,17,0.442
sqlite,256000,9-2,18,0.447
sqlite,256000,9-2,19,0.49
sqlite,256000,9-2,20,0.445
sqlite,512000,1-1,1,0.063
sqlite,512000,1-1,2,0.065
sqlite,512000,1-1,3,0.069
sqlite,512000,1-1,4,0.068
sqlite,512000,1-1,5,0.062
sqlite,512000,1-1,6,0.062
sqlite,512000,1-1,7,0.068
sqlite,512000,1-1,8,0.061
sqlite,512000,1-1,9,0.062
sqlite,512000,1-1,10,0.065
sqlite,512000,1-1,11,0.062
sqlite,512000,1-1,12,0.062
sqlite,512000,1-1,13,0.068
sqlite,512000,1-1,14,0.061
sqlite,512000,1-1,15,0.061
sqlite,512000,1-1,16,0.086
sqlite,512000,1-1,17,0.063
sqlite,512000,1-1,18,0.069
sqlite,512000,1-1,19,0.062
sqlite,512000,1-1,20,0.061
sqlite,512000,1-2,1,0.212
sqlite,512000,1-2,2,0.21
sqlite,512000,1-2,3,0.211
sqlite,512000,1-2,4,0.206
sqlite,512000,1-2,5,0.207
sqlite,512000,1-2,6,0.209
sqlite,512000,1-2,7,0.208
sqlite,512000,1-2,8,0.21
sqlite,512000,1-2,9,0.208
sqlite,512000,1-2,10,0.214
sqlite,512000,1-2,11,0.209
sqlite,512000,1-2,12,0.206
sqlite,512000,1-2,13,0.206
sqlite,512000,1-2,14,0.208
sqlite,512000,1-2,15,0.208
sqlite,512000,1-2,16,0.205
sqlite,512000,1-2,17,0.211
sqlite,512000,1-2,18,0.207
sqlite,512000,1-2,19,0.208
sqlite,512000,1-2,20,0.209
sqlite,512000,1-3,1,0.001
sqlite,512000,1-3,2,0
sqlite,512000,1-3,3,0
sqlite,512000,1-3,4,0
sqlite,512000,1-3,5,0
sqlite,512000,1-3,6,0.001
sqlite,512000,1-3,7,0.001
sqlite,512000,1-3,8,0.001
sqlite,512000,1-3,9,0.001
sqlite,512000,1-3,10,0
sqlite,512000,1-3,11,0
sqlite,512000,1-3,12,0
sqlite,512000,1-3,13,0
sqlite,512000,1-3,14,0.001
sqlite,512000,1-3,15,0.001
sqlite,512000,1-3,16,0
sqlite,512000,1-3,17,0
sqlite,512000,1-3,18,0.001
sqlite,512000,1-3,19,0
sqlite,512000,1-3,20,0
sqlite,512000,1-4,1,0.314
sqlite,512000,1-4,2,0.319
sqlite,512000,1-4,3,0.323
sqlite,512000,1-4,4,0.322
sqlite,512000,1-4,5,0.315
sqlite,512000,1-4,6,0.315
sqlite,512000,1-4,7,0.317
sqlite,512000,1-4,8,0.315
sqlite,512000,1-4,9,0.319
sqlite,512000,1-4,10,0.32
sqlite,512000,1-4,11,0.36
sqlite,512000,1-4,12,0.34
sqlite,512000,1-4,13,0.309
sqlite,512000,1-4,14,0.313
sqlite,512000,1-4,15,0.315
sqlite,512000,1-4,16,0.312
sqlite,512000,1-4,17,0.31
sqlite,512000,1-4,18,0.318
sqlite,512000,1-4,19,0.317
sqlite,512000,1-4,20,0.327
sqlite,512000,10,1,0.778
sqlite,512000,10,2,0.68
sqlite,512000,10,3,0.608
sqlite,512000,10,4,0.789
sqlite,512000,10,5,0.775
sqlite,512000,10,6,0.776
sqlite,512000,10,7,0.778
sqlite,512000,10,8,0.779
sqlite,512000,10,9,0.776
sqlite,512000,10,10,0.779
sqlite,512000,10,11,0.782
sqlite,512000,10,12,0.779
sqlite,512000,10,13,0.781
sqlite,512000,10,14,0.773
sqlite,512000,10,15,0.665
sqlite,512000,10,16,0.777
sqlite,512000,10,17,0.599
sqlite,512000,10,18,0.61
sqlite,512000,10,19,0.79
sqlite,512000,10,20,0.78
sqlite,512000,11,1,0.538
sqlite,512000,11,2,0.541
sqlite,512000,11,3,0.537
sqlite,512000,11,4,0.531
sqlite,512000,11,5,0.541
sqlite,512000,11,6,0.541
sqlite,512000,11,7,0.537
sqlite,512000,11,8,0.564
sqlite,512000,11,9,0.538
sqlite,512000,11,10,0.54
sqlite,512000,11,11,0.543
sqlite,512000,11,12,0.538
sqlite,512000,11,13,0.577
sqlite,512000,11,14,0.544
sqlite,512000,11,15,0.496
sqlite,512000,11,16,0.533
sqlite,512000,11,17,0.538
sqlite,512000,11,18,0.501
sqlite,512000,11,19,0.415
sqlite,512000,11,20,0.532
sqlite,512000,2-1,1,0.375
sqlite,512000,2-1,2,0.483
sqlite,512000,2-1,3,0.48
sqlite,512000,2-1,4,0.476
sqlite,512000,2-1,5,0.372
sqlite,512000,2-1,6,0.479
sqlite,512000,2-1,7,0.48
sqlite,512000,2-1,8,0.483
sqlite,512000,2-1,9,0.482
sqlite,512000,2-1,10,0.37
sqlite,512000,2-1,11,0.474
sqlite,512000,2-1,12,0.486
sqlite,512000,2-1,13,0.476
sqlite,512000,2-1,14,0.485
sqlite,512000,2-1,15,0.485
sqlite,512000,2-1,16,0.479
sqlite,512000,2-1,17,0.5
sqlite,512000,2-1,18,0.479
sqlite,512000,2-1,19,0.478
sqlite,512000,2-1,20,0.491
sqlite,512000,2-2,1,0.525
sqlite,512000,2-2,2,0.536
sqlite,512000,2-2,3,0.523
sqlite,512000,2-2,4,0.527
sqlite,512000,2-2,5,0.532
sqlite,512000,2-2,6,0.522
sqlite,512000,2-2,7,0.531
sqlite,512000,2-2,8,0.536
sqlite,512000,2-2,9,0.529
sqlite,512000,2-2,10,0.518
sqlite,512000,2-2,11,0.543
sqlite,512000,2-2,12,0.455
sqlite,512000,2-2,13,0.412
sqlite,512000,2-2,14,0.524
sqlite,512000,2-2,15,0.413
sqlite,512000,2-2,16,0.527
sqlite,512000,2-2,17,0.528
sqlite,512000,2-2,18,0.417
sqlite,512000,2-2,19,0.525
sqlite,512000,2-2,20,0.533
sqlite,512000,3-1,1,-1
sqlite,512000,3-2,1,11.688
sqlite,512000,3-2,2,7.875
sqlite,512000,3-2,3,7.869
sqlite,512000,3-2,4,7.613
sqlite,512000,3-2,5,7.606
sqlite,512000,3-2,6,8.242
sqlite,512000,3-2,7,8.294
sqlite,512000,3-2,8,7.953
sqlite,512000,3-2,9,8.057
sqlite,512000,3-2,10,8.308
sqlite,512000,3-2,11,7.832
sqlite,512000,3-2,12,7.958
sqlite,512000,3-2,13,7.742
sqlite,512000,3-2,14,8.035
sqlite,512000,3-2,15,7.877
sqlite,512000,3-2,16,8.205
sqlite,512000,3-2,17,7.655
sqlite,512000,3-2,18,7.966
sqlite,512000,3-2,19,8.14
sqlite,512000,3-2,20,8.232
sqlite,512000,3-3,1,-1
sqlite,512000,3-4,1,6.426
sqlite,512000,3-4,2,1.755
sqlite,512000,3-4,3,1.371
sqlite,512000,3-4,4,1.681
sqlite,512000,3-4,5,1.483
sqlite,512000,3-4,6,1.352
sqlite,512000,3-4,7,1.609
sqlite,512000,3-4,8,1.351
sqlite,512000,3-4,9,1.665
sqlite,512000,3-4,10,1.695
sqlite,512000,3-4,11,1.367
sqlite,512000,3-4,12,1.366
sqlite,512000,3-4,13,1.641
sqlite,512000,3-4,14,1.745
sqlite,512000,3-4,15,1.446
sqlite,512000,3-4,16,1.463
sqlite,512000,3-4,17,1.355
sqlite,512000,3-4,18,1.365
sqlite,512000,3-4,19,1.549
sqlite,512000,3-4,20,1.756
sqlite,512000,4-1,1,-1
sqlite,512000,4-2,1,-1
sqlite,512000,4-2,2,-1
sqlite,512000,4-2,3,-1
sqlite,512000,4-2,4,-1
sqlite,512000,4-2,5,-1
sqlite,512000,4-2,6,-1
sqlite,512000,4-2,7,-1
sqlite,512000,4-2,8,-1
sqlite,512000,4-2,9,-1
sqlite,512000,4-2,10,-1
sqlite,512000,4-2,11,-1
sqlite,512000,4-2,12,-1
sqlite,512000,4-2,13,-1
sqlite,512000,4-2,14,-1
sqlite,512000,4-2,15,-1
sqlite,512000,4-2,16,-1
sqlite,512000,4-2,17,-1
sqlite,512000,4-2,18,-1
sqlite,512000,4-2,19,-1
sqlite,512000,4-2,20,-1
sqlite,512000,5,1,4.962
sqlite,512000,5,2,4.877
sqlite,512000,5,3,4.789
sqlite,512000,5,4,4.84
sqlite,512000,5,5,4.907
sqlite,512000,5,6,4.813
sqlite,512000,5,7,4.494
sqlite,512000,5,8,4.908
sqlite,512000,5,9,4.695
sqlite,512000,5,10,4.902
sqlite,512000,5,11,4.732
sqlite,512000,5,12,4.437
sqlite,512000,5,13,4.761
sqlite,512000,5,14,4.611
sqlite,512000,5,15,5.255
sqlite,512000,5,16,4.716
sqlite,512000,5,17,4.755
sqlite,512000,5,18,4.946
sqlite,512000,5,19,4.983
sqlite,512000,5,20,4.908
sqlite,512000,6,1,17.452
sqlite,512000,6,2,8.122
sqlite,512000,6,3,8.501
sqlite,512000,6,4,8.556
sqlite,512000,6,5,8.108
sqlite,512000,6,6,8.063
sqlite,512000,6,7,8.891
sqlite,512000,6,8,8.664
sqlite,512000,6,9,8.073
sqlite,512000,6,10,8.38
sqlite,512000,6,11,8.41
sqlite,512000,6,12,9.21
sqlite,512000,6,13,8.084
sqlite,512000,6,14,8.523
sqlite,512000,6,15,8.465
sqlite,512000,6,16,8.138
sqlite,512000,6,17,8.609
sqlite,512000,6,18,8.131
sqlite,512000,6,19,8.599
sqlite,512000,6,20,8.469
sqlite,512000,7,1,13.287
sqlite,512000,7,2,10.112
sqlite,512000,7,3,10.382
sqlite,512000,7,4,10.615
sqlite,512000,7,5,10.25
sqlite,512000,7,6,10.31
sqlite,512000,7,7,10.261
sqlite,512000,7,8,10.224
sqlite,512000,7,9,10.632
sqlite,512000,7,10,10.23
sqlite,512000,7,11,10.307
sqlite,512000,7,12,10.31
sqlite,512000,7,13,10.356
sqlite,512000,7,14,10.773
sqlite,512000,7,15,10.273
sqlite,512000,7,16,10.722
sqlite,512000,7,17,10.17
sqlite,512000,7,18,10.356
sqlite,512000,7,19,10.633
sqlite,512000,7,20,10.232
sqlite,512000,8,1,1.089
sqlite,512000,8,2,1.071
sqlite,512000,8,3,0.83
sqlite,512000,8,4,1.066
sqlite,512000,8,5,1.07
sqlite,512000,8,6,1.075
sqlite,512000,8,7,1.085
sqlite,512000,8,8,1.08
sqlite,512000,8,9,1.024
sqlite,512000,8,10,1.101
sqlite,512000,8,11,1.089
sqlite,512000,8,12,1.087
sqlite,512000,8,13,1.072
sqlite,512000,8,14,1.074
sqlite,512000,8,15,1.081
sqlite,512000,8,16,1.07
sqlite,512000,8,17,1.081
sqlite,512000,8,18,1.076
sqlite,512000,8,19,0.961
sqlite,512000,8,20,1.07
sqlite,512000,9-1,1,1.603
sqlite,512000,9-1,2,1.533
sqlite,512000,9-1,3,1.68
sqlite,512000,9-1,4,1.719
sqlite,512000,9-1,5,1.736
sqlite,512000,9-1,6,1.654
sqlite,512000,9-1,7,1.736
sqlite,512000,9-1,8,1.844
sqlite,512000,9-1,9,1.423
sqlite,512000,9-1,10,1.635
sqlite,512000,9-1,11,1.617
sqlite,512000,9-1,12,1.322
sqlite,512000,9-1,13,1.743
sqlite,512000,9-1,14,1.74
sqlite,512000,9-1,15,1.761
sqlite,512000,9-1,16,1.729
sqlite,512000,9-1,17,1.694
sqlite,512000,9-1,18,1.582
sqlite,512000,9-1,19,1.549
sqlite,512000,9-1,20,1.601
sqlite,512000,9-2,1,0.995
sqlite,512000,9-2,2,0.941
sqlite,512000,9-2,3,0.994
sqlite,512000,9-2,4,0.985
sqlite,512000,9-2,5,0.993
sqlite,512000,9-2,6,0.986
sqlite,512000,9-2,7,0.735
sqlite,512000,9-2,8,0.986
sqlite,512000,9-2,9,0.993
sqlite,512000,9-2,10,0.992
sqlite,512000,9-2,11,0.99
sqlite,512000,9-2,12,0.982
sqlite,512000,9-2,13,0.987
sqlite,512000,9-2,14,0.898
sqlite,512000,9-2,15,0.833
sqlite,512000,9-2,16,0.941
sqlite,512000,9-2,17,0.84
sqlite,512000,9-2,18,0.992
sqlite,512000,9-2,19,0.992
sqlite,512000,9-2,20,0.971
sqlite,128000,1-1,1,0.257
sqlite,128000,1-1,2,0.017
sqlite,128000,1-1,3,0.023
sqlite,128000,1-1,4,0.021
sqlite,128000,1-1,5,0.02
sqlite,128000,1-1,6,0.019
sqlite,128000,1-1,7,0.019
sqlite,128000,1-1,8,0.021
sqlite,128000,1-1,9,0.019
sqlite,128000,1-1,10,0.019
sqlite,128000,1-1,11,0.018
sqlite,128000,1-1,12,0.018
sqlite,128000,1-1,13,0.019
sqlite,128000,1-1,14,0.018
sqlite,128000,1-1,15,0.019
sqlite,128000,1-1,16,0.019
sqlite,128000,1-1,17,0.02
sqlite,128000,1-1,18,0.016
sqlite,128000,1-1,19,0.02
sqlite,128000,1-1,20,0.019
sqlite,128000,1-2,1,0.625
sqlite,128000,1-2,2,0.054
sqlite,128000,1-2,3,0.055
sqlite,128000,1-2,4,0.055
sqlite,128000,1-2,5,0.057
sqlite,128000,1-2,6,0.058
sqlite,128000,1-2,7,0.053
sqlite,128000,1-2,8,0.052
sqlite,128000,1-2,9,0.052
sqlite,128000,1-2,10,0.052
sqlite,128000,1-2,11,0.052
sqlite,128000,1-2,12,0.053
sqlite,128000,1-2,13,0.053
sqlite,128000,1-2,14,0.052
sqlite,128000,1-2,15,0.052
sqlite,128000,1-2,16,0.053
sqlite,128000,1-2,17,0.053
sqlite,128000,1-2,18,0.053
sqlite,128000,1-2,19,0.052
sqlite,128000,1-2,20,0.052
sqlite,128000,1-3,1,0
sqlite,128000,1-3,2,0
sqlite,128000,1-3,3,0
sqlite,128000,1-3,4,0
sqlite,128000,1-3,5,0
sqlite,128000,1-3,6,0
sqlite,128000,1-3,7,0.001
sqlite,128000,1-3,8,0.001
sqlite,128000,1-3,9,0.001
sqlite,128000,1-3,10,0
sqlite,128000,1-3,11,0
sqlite,128000,1-3,12,0.001
sqlite,128000,1-3,13,0
sqlite,128000,1-3,14,0.001
sqlite,128000,1-3,15,0
sqlite,128000,1-3,16,0
sqlite,128000,1-3,17,0
sqlite,128000,1-3,18,0
sqlite,128000,1-3,19,0
sqlite,128000,1-3,20,0
sqlite,128000,1-4,1,0.068
sqlite,128000,1-4,2,0.068
sqlite,128000,1-4,3,0.07
sqlite,128000,1-4,4,0.072
sqlite,128000,1-4,5,0.07
sqlite,128000,1-4,6,0.054
sqlite,128000,1-4,7,0.07
sqlite,128000,1-4,8,0.069
sqlite,128000,1-4,9,0.069
sqlite,128000,1-4,10,0.069
sqlite,128000,1-4,11,0.055
sqlite,128000,1-4,12,0.069
sqlite,128000,1-4,13,0.069
sqlite,128000,1-4,14,0.069
sqlite,128000,1-4,15,0.066
sqlite,128000,1-4,16,0.069
sqlite,128000,1-4,17,0.069
sqlite,128000,1-4,18,0.054
sqlite,128000,1-4,19,0.069
sqlite,128000,1-4,20,0.055
sqlite,128000,10,1,1.178
sqlite,128000,10,2,1.006
sqlite,128000,10,3,0.962
sqlite,128000,10,4,0.866
sqlite,128000,10,5,1.004
sqlite,128000,10,6,0.78
sqlite,128000,10,7,0.785
sqlite,128000,10,8,0.8
sqlite,128000,10,9,0.902
sqlite,128000,10,10,0.784
sqlite,128000,10,11,0.785
sqlite,128000,10,12,1.002
sqlite,128000,10,13,0.821
sqlite,128000,10,14,0.784
sqlite,128000,10,15,1.013
sqlite,128000,10,16,0.783
sqlite,128000,10,17,0.874
sqlite,128000,10,18,0.782
sqlite,128000,10,19,0.793
sqlite,128000,10,20,0.831
sqlite,128000,11,1,0.206
sqlite,128000,11,2,0.129
sqlite,128000,11,3,0.098
sqlite,128000,11,4,0.128
sqlite,128000,11,5,0.128
sqlite,128000,11,6,0.105
sqlite,128000,11,7,0.098
sqlite,128000,11,8,0.128
sqlite,128000,11,9,0.128
sqlite,128000,11,10,0.128
sqlite,128000,11,11,0.138
sqlite,128000,11,12,0.1
sqlite,128000,11,13,0.128
sqlite,128000,11,14,0.129
sqlite,128000,11,15,0.098
sqlite,128000,11,16,0.128
sqlite,128000,11,17,0.128
sqlite,128000,11,18,0.128
sqlite,128000,11,19,0.129
sqlite,128000,11,20,0.099
sqlite,128000,2-1,1,0.118
sqlite,128000,2-1,2,0.117
sqlite,128000,2-1,3,0.118
sqlite,128000,2-1,4,0.118
sqlite,128000,2-1,5,0.118
sqlite,128000,2-1,6,0.117
sqlite,128000,2-1,7,0.117
sqlite,128000,2-1,8,0.117
sqlite,128000,2-1,9,0.118
sqlite,128000,2-1,10,0.117
sqlite,128000,2-1,11,0.117
sqlite,128000,2-1,12,0.118
sqlite,128000,2-1,13,0.118
